STATION,NAME,DATE,Avg_Wind_Speed,Precipitation,Snowfall,TMAX,TMIN,Fog,Heavy_fog,Thunder,Ice_pellets,Hail,Glaze,Dust,Smoke,Blowing,High_winds,Mist,Drizzle,Freezing_dizzile, Rain,Freezing,Snow,Ice Fog,Rain
USW00094746,"WORCESTER, MA US",8/30/1961,,0,0,78,60,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/31/1961,,0,0,80,63,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/1/1961,,0,0,88,67,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/2/1961,,0,0,77,62,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/3/1961,,0,0,80,61,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/4/1961,,0.01,0,87,70,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/5/1961,,0,0,86,70,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/6/1961,,0,0,78,62,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/7/1961,,0,0,74,55,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/8/1961,,0,0,77,59,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/9/1961,,0,0,81,63,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/10/1961,,0,0,83,63,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/11/1961,,0,0,85,64,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/12/1961,,0,0,86,68,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/13/1961,,0,0,73,63,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/14/1961,,0,0,82,65,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/15/1961,,0.45,0,74,51,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/16/1961,,0,0,65,43,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/17/1961,,0,0,60,43,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/18/1961,,0,0,66,43,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/19/1961,,0,0,70,47,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/20/1961,,0.05,0,73,56,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/21/1961,,3.93,0,60,50,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/22/1961,,0.02,0,77,60,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/23/1961,,0,0,80,63,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/24/1961,,0.02,0,77,61,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/25/1961,,1.16,0,67,63,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/26/1961,,0.02,0,79,56,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/27/1961,,0,0,68,51,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/28/1961,,0,0,68,48,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/29/1961,,0,0,61,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/30/1961,,0,0,65,44,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/1/1961,,0,0,67,46,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/2/1961,,0.09,0,68,54,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/3/1961,,1.45,0,61,57,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/4/1961,,0.07,0,57,36,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/5/1961,,0,0,57,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/6/1961,,0,0,72,46,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/7/1961,,0,0,75,54,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/8/1961,,0,0,68,55,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/9/1961,,0,0,74,56,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/10/1961,,0,0,75,52,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/11/1961,,0.01,0,63,50,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/12/1961,,0.02,0,64,49,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/13/1961,,0,0,73,55,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/14/1961,,0.66,0,63,44,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/15/1961,,0.34,0.9,44,29,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",10/16/1961,,0,0,46,27,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/17/1961,,0,0,62,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/18/1961,,0,0,75,45,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/19/1961,,0,0,73,52,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/20/1961,,0,0,59,49,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/21/1961,,0,0,55,45,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/22/1961,,0.03,0,46,37,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",10/23/1961,,0,0,42,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/24/1961,,0,0,51,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/25/1961,,0,0,63,34,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/26/1961,,0.01,0,57,41,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/27/1961,,0,0,49,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/28/1961,,0,0,50,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/29/1961,,0,0,65,45,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/30/1961,,0,0,65,53,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/31/1961,,0,0,62,47,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/1/1961,,0,0,48,31,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",11/2/1961,,0,0,50,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/3/1961,,0,0,60,42,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/4/1961,,0,0,64,55,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/5/1961,,0,0,70,56,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/6/1961,,0.52,0,63,50,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/7/1961,,0.8,0,51,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/8/1961,,0,0,48,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/9/1961,,0,0,36,27,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/10/1961,,0,0,36,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/11/1961,,0,0,38,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/12/1961,,0,0,51,29,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/13/1961,,0.05,0,55,44,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/14/1961,,0.32,0,56,51,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/15/1961,,0,0,52,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/16/1961,,0.24,0,47,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/17/1961,,0.11,0,57,35,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/18/1961,,0,0,37,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/19/1961,,0,0,38,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/20/1961,,0.76,8.3,31,26,1,,,1,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/21/1961,,0.02,0,33,28,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/22/1961,,0,0,38,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/23/1961,,0,0,36,32,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/24/1961,,0.59,0,39,32,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/25/1961,,0,0,45,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/26/1961,,0,0,50,33,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/27/1961,,0,0,51,30,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",11/28/1961,,0,0,30,20,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/29/1961,,0,0,27,23,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/30/1961,,0,0,38,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/1/1961,,0,0,38,23,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/2/1961,,0,0,41,28,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/3/1961,,0,0,40,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/4/1961,,0.01,0,45,29,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/5/1961,,0.08,0,50,33,1,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/6/1961,,0,0,38,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/7/1961,,0,0,41,30,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/8/1961,,0,0,33,24,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/9/1961,,0,0,32,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/10/1961,,0.08,0.2,36,24,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/11/1961,,0,0,40,31,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/12/1961,,0.25,0,38,31,1,,,1,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/13/1961,,0.01,0,40,23,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/14/1961,,0,0,30,13,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/15/1961,,0,0,25,7,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/16/1961,,0,0,22,4,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/17/1961,,0.18,2.5,21,13,1,,,,,1,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/18/1961,,0.27,0,30,20,1,,,,,1,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/19/1961,,0.52,0,32,28,1,,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/20/1961,,0.02,0,32,29,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/21/1961,,0,0,30,20,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/22/1961,,0,0,27,16,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/23/1961,,0.01,0.2,25,15,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/24/1961,,1.2,15.6,25,18,1,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/25/1961,,0.13,1.8,29,18,1,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/26/1961,,0,0,30,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/27/1961,,0,0,39,21,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/28/1961,,0.59,0,38,25,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/29/1961,,0,0,27,13,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/30/1961,,0,0,18,6,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/31/1961,,0,0,24,5,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/1/1962,,0,0,32,19,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/2/1962,,0,0,25,15,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/3/1962,,0,0,29,14,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/4/1962,,0,0,37,9,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/5/1962,,0,0,27,6,1,,,,,1,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/6/1962,,2.08,0,40,27,1,,,,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/7/1962,,0.21,0,46,29,1,,,,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/8/1962,,0,0,38,31,1,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/9/1962,,0,0,31,19,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/10/1962,,0,0,19,7,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/11/1962,,0,0,21,5,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/12/1962,,0,0,25,8,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/13/1962,,0,0,27,11,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/14/1962,,0,0,36,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/15/1962,,0.95,0,51,33,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/16/1962,,0,0,42,21,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/17/1962,,0,0,29,8,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/18/1962,,0,0,19,2,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/19/1962,,0,0,24,6,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/20/1962,,0,0,25,12,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/21/1962,,0,0,32,12,,,,,,1,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/22/1962,,0.16,0,44,32,1,,,,,1,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/23/1962,,0,0,42,20,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/24/1962,,0,0,35,15,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/25/1962,,0,0,41,31,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/26/1962,,0.45,0.1,41,26,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/27/1962,,0.11,0,44,18,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/28/1962,,0,0,19,8,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/29/1962,,0,0,14,4,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/30/1962,,0.19,1.9,37,4,1,,,1,,1,,1,1,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/31/1962,,0,0,15,-1,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/1/1962,,0,0,19,0,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/2/1962,,0.01,0.2,13,-1,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/3/1962,,0.09,1.2,28,12,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/4/1962,,0,0,42,28,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/5/1962,,0.01,0,56,33,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/6/1962,,0,0,41,8,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/7/1962,,0,0,15,4,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/8/1962,,0,0,29,7,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/9/1962,,0.33,3.7,37,21,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/10/1962,,0.04,0.8,26,-3,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/11/1962,,0,0,20,-10,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/12/1962,,0,0,30,1,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/13/1962,,0,0,31,10,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/14/1962,,0.83,19.5,29,18,1,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/15/1962,,0.18,4.6,28,17,1,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/16/1962,,0.07,0.7,33,16,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/17/1962,,0,0,34,22,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/18/1962,,0,0,30,13,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/19/1962,,0.71,6.6,21,13,1,,,1,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/20/1962,,0,0,30,17,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/21/1962,,0,0,27,13,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/22/1962,,0.25,2.6,30,20,1,,,,,1,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/23/1962,,0,0,38,24,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/24/1962,,0.97,4.1,31,18,1,,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/25/1962,,0,0,30,9,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/26/1962,,0.79,1.2,33,20,1,,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/27/1962,,0.12,0,32,29,1,,,,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/28/1962,,0.42,0,32,29,1,,,,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/1/1962,,0,0,31,8,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/2/1962,,0,0,17,0,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/3/1962,,0,0,22,1,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/4/1962,,0.01,0.1,34,9,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/5/1962,,0.11,0.8,33,29,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/6/1962,,0,0,31,28,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/7/1962,,0.01,0.1,35,26,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/8/1962,,0,0,37,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/9/1962,,0,0,40,21,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/10/1962,,0,0,43,26,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/11/1962,,0,0,43,28,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/12/1962,,1.75,3.2,36,30,1,,,1,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/13/1962,,0.03,0.2,38,30,1,,,1,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/14/1962,,0.01,0.1,39,28,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/15/1962,,0,0,42,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/16/1962,,0,0,43,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/17/1962,,0,0,43,29,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/18/1962,,0,0,38,26,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/19/1962,,0,0,43,26,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/20/1962,,0,0,48,27,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/21/1962,,0,0,37,29,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/22/1962,,0,0,45,26,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/23/1962,,0,0,43,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/24/1962,,0,0,48,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/25/1962,,0,0,45,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/26/1962,,0,0,48,34,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/27/1962,,0.08,0,43,33,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/28/1962,,0,0,53,34,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/29/1962,,0,0,65,34,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/30/1962,,0,0,72,43,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/31/1962,,0.03,0,65,44,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/1/1962,,1.67,0,54,36,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/2/1962,,0,0,41,28,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",4/3/1962,,0,0,38,24,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/4/1962,,0,0,49,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/5/1962,,0,0,56,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/6/1962,,0,0,62,35,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/7/1962,,0.29,0,59,44,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/8/1962,,0.02,0,56,44,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/9/1962,,0.24,0,62,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/10/1962,,0,0,53,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/11/1962,,0,0,56,33,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/12/1962,,0.12,1.3,44,30,1,,,1,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",4/13/1962,,0.54,0.3,34,30,1,,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",4/14/1962,,0.01,0,42,32,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",4/15/1962,,0.18,0.2,46,29,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",4/16/1962,,0,0,39,28,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",4/17/1962,,0,0,41,28,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",4/18/1962,,0,0,49,27,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/19/1962,,0.06,0,50,31,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/20/1962,,0,0,55,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/21/1962,,0,0,65,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/22/1962,,0,0,77,47,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/23/1962,,0,0,69,37,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/24/1962,,0,0,52,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/25/1962,,0,0,75,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/26/1962,,0,0,71,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/27/1962,,0,0,88,44,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/28/1962,,0,0,85,47,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/29/1962,,0.01,0,75,36,1,,1,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/30/1962,,0.3,0,39,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/1/1962,,0.01,0,40,34,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/2/1962,,0.35,0,39,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/3/1962,,0.2,0,43,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/4/1962,,0,0,54,38,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/5/1962,,0,0,60,44,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/6/1962,,0.01,0,62,46,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/7/1962,,0,0,61,39,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/8/1962,,0.01,0,48,37,,,,1,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",5/9/1962,,0,0,56,34,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",5/10/1962,,0,0,62,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/11/1962,,0,0,66,40,,,,,,,,,,,,,,,,,,
